file	line	section	value	status	guarded_by	model_dep	hint	context
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1093	7.4	1,538	ORPHAN				| none (stage 1 only) | 6,979 | 1,538 | 122 | 7.9% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1093	7.4	7.9	ORPHAN				| none (stage 1 only) | 6,979 | 1,538 | 122 | 7.9% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1094	7.4	3,015	ORPHAN				| antibody-accessible localization | 3,015 | 971 | 119 | 12.3% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1094	7.4	12.3	ORPHAN				| antibody-accessible localization | 3,015 | 971 | 119 | 12.3% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1095	7.4	1,829	ORPHAN				| **druggable protein family** | **1,829** | **1,019** | **168** | **16.5%** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1095	7.4	1,019	ORPHAN				| **druggable protein family** | **1,829** | **1,019** | **168** | **16.5%** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1095	7.4	16.5	ORPHAN				| **druggable protein family** | **1,829** | **1,019** | **168** | **16.5%** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1096	7.4	3,791	ORPHAN				| either of the two | 3,791 | 1,244 | 124 | 10.0% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1096	7.4	1,244	ORPHAN				| either of the two | 3,791 | 1,244 | 124 | 10.0% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1096	7.4	10.0	VALUE_ONLY	nb4_results_three_axes.py:8.4 dm>naive pooled @ [loop-table]			| either of the two | 3,791 | 1,244 | 124 | 10.0% |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1099	7.4	83.5	ORPHAN			hist	key's own universe — leaves **83.5% of validated targets outside the top 50** (reference: 19.5% hit
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1099	7.4	19.5	ORPHAN			hist	key's own universe — leaves **83.5% of validated targets outside the top 50** (reference: 19.5% hit
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1104	7.4	0.674	ORPHAN				(within-disease percentile 0.674 vs 0.672; background 0.495) and at 90% on neighbour overlap, with
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1104	7.4	0.672	ORPHAN				(within-disease percentile 0.674 vs 0.672; background 0.495) and at 90% on neighbour overlap, with
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1104	7.4	0.495	ORPHAN				(within-disease percentile 0.674 vs 0.672; background 0.495) and at 90% on neighbour overlap, with
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1105	7.4	5.8	ORPHAN				functional-annotation null rates indistinguishable from association positives (5.8% vs 6.2%;
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1105	7.4	6.2	ORPHAN				functional-annotation null rates indistinguishable from association positives (5.8% vs 6.2%;
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1106	7.4	20.7	ORPHAN				background 20.7%). **So the signal exists in the graph; the objective is what doesn't ask for it.**
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1113	7.4	1.40	ORPHAN		y		| antibody-tractable | 1.40 | — |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1114	7.4	0.98	ORPHAN		y		| antibody-tractable *(as a separator)* | **0.98** — i.e. no signal | **1.39** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1114	7.4	1.39	ORPHAN		y		| antibody-tractable *(as a separator)* | **0.98** — i.e. no signal | **1.39** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1115	7.4	1.23	ORPHAN		y		| small-molecule tractable | 1.23 | **2.21** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1115	7.4	2.21	ORPHAN		y		| small-molecule tractable | 1.23 | **2.21** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1116	7.4	0.78	VALUE_ONLY	nb6_interrogation_and_close.py:6.1 membrane receptor assoc_lift			| **`Membrane receptor`** class | **0.78** — *depleted* | **3.16** — 3× enriched |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1116	7.4	3.16	VALUE_ONLY	nb6_interrogation_and_close.py:6.1 membrane receptor drug_lift			| **`Membrane receptor`** class | **0.78** — *depleted* | **3.16** — 3× enriched |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1117	7.4	1.60	ORPHAN				| `Ion channel` class | 1.60 | **11.9** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1118	7.4	1.45	ORPHAN				| `Structural protein` class | 1.45 | **12.3** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1119	7.4	0.90	ORPHAN				| `Secreted protein` class | 0.90 | 0.26 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1119	7.4	0.26	ORPHAN				| `Secreted protein` class | 0.90 | 0.26 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1125	7.4	0.76	ORPHAN			hist	The reference measured 0.76× / 3× for membrane receptors and 13× / 15.6× for ion channels and
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1125	7.4	15.6	ORPHAN			hist	The reference measured 0.76× / 3× for membrane receptors and 13× / 15.6× for ion channels and
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1126	7.4	0.78	VALUE_ONLY	nb6_interrogation_and_close.py:6.1 membrane receptor assoc_lift			structural proteins; the rebuild gives 0.78× / 3.16× and 11.9× / 12.3×. Same direction, same order of
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1126	7.4	3.16	VALUE_ONLY	nb6_interrogation_and_close.py:6.1 membrane receptor drug_lift			structural proteins; the rebuild gives 0.78× / 3.16× and 11.9× / 12.3×. Same direction, same order of
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1126	7.4	11.9	VALUE_ONLY	nb6_interrogation_and_close.py:6.1 ion channel drug_lift			structural proteins; the rebuild gives 0.78× / 3.16× and 11.9× / 12.3×. Same direction, same order of
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1126	7.4	12.3	ORPHAN				structural proteins; the rebuild gives 0.78× / 3.16× and 11.9× / 12.3×. Same direction, same order of
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1141	7.5	13,573	ORPHAN				handling — only the label changes.** Train on a weak label (approved OR under investigation, 13,573
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1147	7.5	0.6836	ORPHAN		y		| Mean per-disease **drug-target** AUC | 0.6836 | **0.9324** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1147	7.5	0.9324	ORPHAN		y		| Mean per-disease **drug-target** AUC | 0.6836 | **0.9324** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1148	7.5	1,507	ORPHAN				| Validated targets in top 50 | 117 | **439** of 1,507 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1149	7.5	0.8228	ORPHAN		y		| Mean per-disease **association** AUC | **0.8228** | 0.6444 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1149	7.5	0.6444	ORPHAN		y		| Mean per-disease **association** AUC | **0.8228** | 0.6444 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1151	7.5	0.2488	ORPHAN				**The objectives are genuinely in tension** — +0.2488 drug, −0.1784 association. Which axis to optimise
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1151	7.5	0.1784	ORPHAN				**The objectives are genuinely in tension** — +0.2488 drug, −0.1784 association. Which axis to optimise
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1154	7.5	0.2488	ORPHAN				**But the +0.2488 is not a win, and that is the finding.** A no-graph, no-disease-information baseline
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1155	7.5	0.9354	ORPHAN				— *"how many training diseases is this gene a drug target for"* — scores **0.9354** on the same
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1157	7.5	0.7266	ORPHAN		y		well as diseases leaves **57 positives across 19 diseases** at AUC 0.7266 — too thin to carry a
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1161	7.5	0.8567	ORPHAN				since found it on the association axis too, at 0.8567.
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1165	7.5	15.6	ORPHAN				enriched, structural proteins 15.6×), so a model trained on it is biased toward what industry has
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1169	7.5	0.6886	VALUE_ONLY	nb2_splitting_and_pool.py:5.2.1 approved join auc_all	y		never a headline and never an optimisation target. Read the champion's 0.6886 as *"this model
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1170	7.5	0.9354	ORPHAN				deliberately declines a shortcut that scores 0.9354"* — and see §5.2.1, which shows ~0.04 of that gap
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1170	7.5	0.04	ORPHAN				deliberately declines a shortcut that scores 0.9354"* — and see §5.2.1, which shows ~0.04 of that gap
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1199	8.1	82.2	ORPHAN				> Measured on our own data: **82.2% of the joined triples come from drugs with more than one target,
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1200	8.1	81.4	ORPHAN				> 81.4% from drugs with more than one indication, and 66.3% from drugs that are multi on both.** Only
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1200	8.1	66.3	ORPHAN				> 81.4% from drugs with more than one indication, and 66.3% from drugs that are multi on both.** Only
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1201	8.1	8.0	VALUE_ONLY	nb4_results_three_axes.py:8.10 TNBC known targets			> **8.0%** of the ground truth survives a single-target restriction. §8.3 quantifies what this does to
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1209	8.1	4,110	ORPHAN				| **approved** | `indication` | 4,110 | a drug approved for this disease hits this gene |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1210	8.1	52,734	ORPHAN				| **investigational** | `drug_investigated_for` | 52,734 | in trials, not approved |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1228	8.2	0.934	ORPHAN				| lung adenocarcinoma | 705 | **0.934** | 17.6× | — | — | 146 / **5** / **8.2×** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1228	8.2	17.6	ORPHAN				| lung adenocarcinoma | 705 | **0.934** | 17.6× | — | — | 146 / **5** / **8.2×** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1228	8.2	8.2	ORPHAN				| lung adenocarcinoma | 705 | **0.934** | 17.6× | — | — | 146 / **5** / **8.2×** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1229	8.2	0.931	ORPHAN				| non-small cell lung carcinoma | 621 | **0.931** | **19.0×** | 0.676 | 33 / 0 / 0 | 379 / **11** / **6.8×** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1229	8.2	19.0	VALUE_ONLY	nb7_panel_selection.py:7.2 breast terms			| non-small cell lung carcinoma | 621 | **0.931** | **19.0×** | 0.676 | 33 / 0 / 0 | 379 / **11** / **6.8×** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1229	8.2	0.676	ORPHAN				| non-small cell lung carcinoma | 621 | **0.931** | **19.0×** | 0.676 | 33 / 0 / 0 | 379 / **11** / **6.8×** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1229	8.2	6.8	ORPHAN				| non-small cell lung carcinoma | 621 | **0.931** | **19.0×** | 0.676 | 33 / 0 / 0 | 379 / **11** / **6.8×** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1230	8.2	0.772	ORPHAN				| lung cancer | 53 | 0.772 | **21.2×** | 0.827 | 4 / 0 / 0 | 258 / **12** / **5.8×** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1230	8.2	21.2	ORPHAN				| lung cancer | 53 | 0.772 | **21.2×** | 0.827 | 4 / 0 / 0 | 258 / **12** / **5.8×** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1230	8.2	0.827	ORPHAN				| lung cancer | 53 | 0.772 | **21.2×** | 0.827 | 4 / 0 / 0 | 258 / **12** / **5.8×** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1230	8.2	5.8	ORPHAN				| lung cancer | 53 | 0.772 | **21.2×** | 0.827 | 4 / 0 / 0 | 258 / **12** / **5.8×** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1231	8.2	0.679	ORPHAN				| **diabetes mellitus** | 968 | 0.679 | 9.2× | **0.874** | 48 / **8** / **41.6×** | 125 / 1 / 2.0× |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1231	8.2	9.2	ORPHAN				| **diabetes mellitus** | 968 | 0.679 | 9.2× | **0.874** | 48 / **8** / **41.6×** | 125 / 1 / 2.0× |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1231	8.2	0.874	ORPHAN				| **diabetes mellitus** | 968 | 0.679 | 9.2× | **0.874** | 48 / **8** / **41.6×** | 125 / 1 / 2.0× |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1231	8.2	41.6	ORPHAN				| **diabetes mellitus** | 968 | 0.679 | 9.2× | **0.874** | 48 / **8** / **41.6×** | 125 / 1 / 2.0× |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1231	8.2	2.0	VALUE_ONLY	nb2_splitting_and_pool.py:10.4 diseases below 50%			| **diabetes mellitus** | 968 | 0.679 | 9.2× | **0.874** | 48 / **8** / **41.6×** | 125 / 1 / 2.0× |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1232	8.2	0.709	ORPHAN				| obesity disorder | 762 | 0.709 | 9.3× | 0.833 | 30 / **5** / **41.2×** | 128 / 2 / 3.9× |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1232	8.2	9.3	ORPHAN				| obesity disorder | 762 | 0.709 | 9.3× | 0.833 | 30 / **5** / **41.2×** | 128 / 2 / 3.9× |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1232	8.2	0.833	ORPHAN				| obesity disorder | 762 | 0.709 | 9.3× | 0.833 | 30 / **5** / **41.2×** | 128 / 2 / 3.9× |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1232	8.2	41.2	ORPHAN				| obesity disorder | 762 | 0.709 | 9.3× | 0.833 | 30 / **5** / **41.2×** | 128 / 2 / 3.9× |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1232	8.2	3.9	ORPHAN				| obesity disorder | 762 | 0.709 | 9.3× | 0.833 | 30 / **5** / **41.2×** | 128 / 2 / 3.9× |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1233	8.2	1,081	ORPHAN				| type 2 diabetes mellitus | 1,081 | 0.634 | 4.3× | **0.256** | 62 / 0 / 0 | 202 / 1 / 1.2× |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1233	8.2	0.634	ORPHAN				| type 2 diabetes mellitus | 1,081 | 0.634 | 4.3× | **0.256** | 62 / 0 / 0 | 202 / 1 / 1.2× |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1233	8.2	4.3	ORPHAN				| type 2 diabetes mellitus | 1,081 | 0.634 | 4.3× | **0.256** | 62 / 0 / 0 | 202 / 1 / 1.2× |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1233	8.2	0.256	ORPHAN				| type 2 diabetes mellitus | 1,081 | 0.634 | 4.3× | **0.256** | 62 / 0 / 0 | 202 / 1 / 1.2× |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1233	8.2	1.2	ORPHAN				| type 2 diabetes mellitus | 1,081 | 0.634 | 4.3× | **0.256** | 62 / 0 / 0 | 202 / 1 / 1.2× |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1234	8.2	0.712	ORPHAN				| chronic kidney disease | 35 | 0.712 | 2.9× | 0.702 | 11 / 0 / 0 | 244 / 1 / **0.4×** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1234	8.2	2.9	ORPHAN				| chronic kidney disease | 35 | 0.712 | 2.9× | 0.702 | 11 / 0 / 0 | 244 / 1 / **0.4×** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1234	8.2	0.702	ORPHAN				| chronic kidney disease | 35 | 0.712 | 2.9× | 0.702 | 11 / 0 / 0 | 244 / 1 / **0.4×** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1234	8.2	0.4	VALUE_ONLY	nb7_panel_selection.py:7.4 breast mean overlap			| chronic kidney disease | 35 | 0.712 | 2.9× | 0.702 | 11 / 0 / 0 | 244 / 1 / **0.4×** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1245	8.2	0.110	ORPHAN		y	hist	> denser for it — is **not** the explanation: Spearman(maturity, axis-preference) = **+0.110**, weak.
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1254	8.2	41.59	ORPHAN				> | diabetes mellitus | **41.59** | 2.00 | approved |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1254	8.2	2.00	VALUE_ONLY	nb2_splitting_and_pool.py:10.4 diseases below 50%			> | diabetes mellitus | **41.59** | 2.00 | approved |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1255	8.2	41.21	ORPHAN				> | obesity disorder | **41.21** | 3.86 | approved |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1255	8.2	3.86	ORPHAN				> | obesity disorder | **41.21** | 3.86 | approved |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1256	8.2	0.00	VALUE_ONLY	nb2_splitting_and_pool.py:5.4 			> | type 2 diabetes | **0.00** | 1.24 | trial |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1256	8.2	1.24	ORPHAN				> | type 2 diabetes | **0.00** | 1.24 | trial |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1257	8.2	0.00	VALUE_ONLY	nb2_splitting_and_pool.py:5.4 			> | diabetic neuropathy | 0.00 | 0.00 | neither |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1259	8.2	20.61	ORPHAN				> The group "median 20.61" is simply the midpoint between two ~41s and two 0s. **The defensible
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1264	8.2	0.00	VALUE_ONLY	nb2_splitting_and_pool.py:5.4 	y		> prefer approved**, median approved lift 0.00 (zero in 12 of 20 — partly the power problem of §8.3)
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1265	8.2	5.11	ORPHAN		y		> against median trial lift 5.11. And the largest group, the 36 diseases that are neither, shows **no
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1266	8.2	0.00	VALUE_ONLY	nb2_splitting_and_pool.py:5.4 		hist	> preference at all** (16 trial, 9 approved, 11 tied, median delta 0.00).
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1272	8.2	4.3	ORPHAN		y		> **⚠ Type 2 diabetes is the flagship and the weakest disease in the panel** — 4.3× ranking
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1273	8.2	0.256	ORPHAN		y		> enrichment, 0.256 drug AUC, and no discovery on either bar. Its **parent term, `diabetes mellitus`,
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1287	8.3	16.9	ASSERTED	nb4_results_three_axes.py:8.3 approved lift@10			| 10 | **16.9×** / 25 | 8.9× / 181 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1287	8.3	8.9	ORPHAN				| 10 | **16.9×** / 25 | 8.9× / 181 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1288	8.3	9.4	ORPHAN				| 50 | 9.4× / 83 | 5.8× / 648 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1288	8.3	5.8	ORPHAN				| 50 | 9.4× / 83 | 5.8× / 648 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1289	8.3	5.0	ASSERTED	nb4_results_three_axes.py:8.3 approved lift@200			| 200 | 5.0× / **192** | 4.1× / **1,801** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1289	8.3	4.1	ORPHAN				| 200 | 5.0× / **192** | 4.1× / **1,801** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1289	8.3	1,801	ORPHAN				| 200 | 5.0× / **192** | 4.1× / **1,801** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1304	8.3	4,110	ORPHAN				| join, approved *(original)* | 4,110 | 1.36 | **16.88** | 5.04 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1304	8.3	1.36	ORPHAN				| join, approved *(original)* | 4,110 | 1.36 | **16.88** | 5.04 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1304	8.3	16.88	ASSERTED	nb4_results_three_axes.py:8.3 approved lift@10			| join, approved *(original)* | 4,110 | 1.36 | **16.88** | 5.04 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1304	8.3	5.04	ASSERTED	nb4_results_three_axes.py:8.3 approved lift@200			| join, approved *(original)* | 4,110 | 1.36 | **16.88** | 5.04 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1305	8.3	0.20	ORPHAN				| join, single-target drugs *(the cautionary row)* | 634 | **0.20** | *0.00 — unmeasurable* | 2.30 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1305	8.3	0.00	VALUE_ONLY	nb2_splitting_and_pool.py:5.4 			| join, single-target drugs *(the cautionary row)* | 634 | **0.20** | *0.00 — unmeasurable* | 2.30 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1305	8.3	2.30	ORPHAN				| join, single-target drugs *(the cautionary row)* | 634 | **0.20** | *0.00 — unmeasurable* | 2.30 |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1306	8.3	3,253	ORPHAN				| **`known_drug` ≥ 0.8 (curated, adopted)** | **3,253** | **1.61** | **21.32** | **5.23** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1306	8.3	1.61	ORPHAN				| **`known_drug` ≥ 0.8 (curated, adopted)** | **3,253** | **1.61** | **21.32** | **5.23** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1306	8.3	21.32	ASSERTED	nb4_results_three_axes.py:8.3 curated>=0.8 lift@10			| **`known_drug` ≥ 0.8 (curated, adopted)** | **3,253** | **1.61** | **21.32** | **5.23** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1306	8.3	5.23	ASSERTED	nb4_results_three_axes.py:8.3 curated>=0.8 lift@200			| **`known_drug` ≥ 0.8 (curated, adopted)** | **3,253** | **1.61** | **21.32** | **5.23** |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1310	8.3	0.20	ORPHAN				too sparse to see". The single-target restrictions expect **0.20 and 0.11** hits, so their `0.00`
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1310	8.3	0.11	ORPHAN				too sparse to see". The single-target restrictions expect **0.20 and 0.11** hits, so their `0.00`
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1310	8.3	0.00	VALUE_ONLY	nb2_splitting_and_pool.py:5.4 			too sparse to see". The single-target restrictions expect **0.20 and 0.11** hits, so their `0.00`
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1313	8.3	21.3	ASSERTED	nb4_results_three_axes.py:8.3 curated>=0.8 lift@10	y		**Across every adequately-powered variant, head-of-list lift is 6.9–21.3×, with the approved join at
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1314	8.3	16.9	ASSERTED	nb4_results_three_axes.py:8.3 approved lift@10	y		16.9×.** The curated label gives the *highest* estimate, not the lowest. **Deep-list lift is the robust
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1315	8.3	5.2	ASSERTED	nb4_results_three_axes.py:8.3 curated>=0.8 lift@200	y		number**: the three carried variants land at 4.1–5.2× on the champion.
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1318	8.3	4.8	ORPHAN		y		> recomputed on the champion, so the wider seven-variant range quoted before (2.3–4.8× deep-list) no
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1323	8.3	4,110	ORPHAN				our approved join — **all 4,110 join pairs appear in it** — so OT builds from the same
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1326	8.3	31.9	ORPHAN				31.9% in [0.6, 0.8), and **74.9% above 0.8**. Thresholding at 0.8 selects pairs with strong clinical
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1326	8.3	74.9	ORPHAN				31.9% in [0.6, 0.8), and **74.9% above 0.8**. Thresholding at 0.8 selects pairs with strong clinical
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1327	8.3	1,173	ORPHAN				evidence, keeps 114 diseases and 1,173 novel positives — enough to estimate the head of the list,
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1335	8.3	2.4	VALUE_ONLY	nb4_results_three_axes.py:8.4 pooled dm lift @200	y		Investigational trades lift for coverage: 2.4× more diseases become measurable and 8× more hits — but
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1341	8.3	6.8	ORPHAN				379 at 6.8×**. The top novel candidates, with their status:
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1364	8.4	1,109	ORPHAN				direct assertion that a molecule engages a protein: gene-level, no join, 1,109 of 20,861 genes
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1364	8.4	20,861	ORPHAN				direct assertion that a molecule engages a protein: gene-level, no join, 1,109 of 20,861 genes
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1365	8.4	5.3	ORPHAN				(5.3%). It had never been used to evaluate the model.
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1371	8.4	5.3	ORPHAN				| **demonstrated** | a `drug_protein` edge exists | 5.3% | **2.2% → 14.0%** — strong |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1371	8.4	2.2	ORPHAN				| **demonstrated** | a `drug_protein` edge exists | 5.3% | **2.2% → 14.0%** — strong |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1371	8.4	14.0	VALUE_ONLY	nb6_interrogation_and_close.py:6.3 HER2+ vs TNBC all-gene overlap			| **demonstrated** | a `drug_protein` edge exists | 5.3% | **2.2% → 14.0%** — strong |
archive/prioritizer/TARGET_PRIORITIZER_PRE_PHASE3.md	1372	8.4	59.9	ORPHAN		y		| **assessed** | an OT tractability bucket is set | 59.9% | 62.4% → 72.9% — mild |
